produto;descrição;qut;precro_bruto;prateleira
151786012NA;KIT JTA TV FIBRA NA RENAULT KWID SCE B4D FLEX 1.0;0,;44,55;C40-B.3.B
151786042NA;KIT JTA TV FIBRA NA RENAULT LOGAN SANDERO SCE B4D;0,;82,33;C-40_A.2.B
1517703BN;KIT JTA TV MEIA LUA KIA  PREGIO K2500  2001/...HR;0,;45,14;
15171872BN;KIT JTA TV NITRIL HB20 I30 VELOSTER KIA SOUL CERAT;0,;91,93;C20-H.3
1317872BN;KIT JTA TV PAR BOR FORD EDGE MTR DURATEC TIVCT 3.5;2,;476,63;TV-13_E.2.B
15173316SL;KIT JTA TV SIL MINI ONE COOPER COOPER ALL4 PACEMAN;2,;297,84;TV-12_C.1.B
12171662SL;KIT JTA TV SILIC CTDI LTZ 2.8 4 CILS 16V DIESEL GM;8,;397,58;TV-11_F.3
191710192SL;KIT JTA TV SILIC CUMMINS ISF 2.8 16V;0,;437,93;
1417072SL;KIT JTA TV SILIC FIAT TEMPRA TIPO 2.0 16 VAL;0,;99,05;
151734112SL;KIT JTA TV SILIC FIAT TORO 16/... MTR TIGERSHARK 2;0,;214,80;
1217160SL;KIT JTA TV SILIC GM CAPTIVA MTR 10HM 3.2 24V V6..;0,;272,24;
12171612SL;KIT JTA TV SILIC GM CAPTIVA MTR 10HM 3.6 24V V6.;0,;592,20;
15171872SL;KIT JTA TV SILIC HB20 I30 VELOSTER KIA SOUL CERATO;0,;91,93;C20-I.1
1517702SL;KIT JTA TV SILIC KIA  PREGIO K2500 BONGO 2001/...H;0,;108,52;
1517712SL;KIT JTA TV SILIC KIA  PREGIO K2500 BONGO HYUNDAI H;0,;151,56;
1617282SL;KIT JTA TV SILIC MB SPRINTER CDI 2.2 16V MB611 960;0,;129,90;
1517703SL;KIT JTA TV SILIC MEIA LUA KIA  PREGIO K2500  2001/;0,;64,56;
15171962SL;KIT JTA TV SILIC MITSUBISHI MONTERO III PAJERO TD;3,;173,63;C9_G.4
151760042SL;KIT JTA TV SILIC NISSAN CABSTAR MTR YD25DDTI 2.5 1;4,;363,10;C10-B.3
151760044SL;KIT JTA TV SILIC NISSAN CABSTAR MTR YD25DDTI 2.5 1;0,;547,13;
151780092SL;KIT JTA TV SILIC PAR HYD SANTA FE CARNIVAL SORENTO;0,;638,59;
15171752SL;KIT JTA TV SILIC RENAULT MASTER 2 5 16 VAL G9U 720;0,;190,38;
15171062SL;KIT JTA TV SILIC TOYOTA COROLLA 1 6 4AFE 1 8 7AFE;9,;132,71;C30-C.3
144594;KIT JTA VAL EGR FIAT TORO JEEP RENEGADE COMPASS CO;4,;115,61;SEL-2_E.4
15354001;KIT JTA VAL EGR IVECO DAILY HYUNDAI HD 78 80 FUC F;0,;84,60;
163530;KIT JTA VAL EGR M BENS SPRINTER CDI LA DIESEL BI T;0,;141,33;
15355415;KIT JTA VAL EGR MITSUBISHI L200 TRITON 2017/... PA;0,;120,50;
15421655;KIT JTA VAL TERMOST BOR  PG 307 1007 2001/...CITRO;3,;66,63;COL-P3_G.2
1535111;KIT JTA VALVULA TERMOSTATICA EGR;0,;86,29;
FT00279440;KIT JUNTA ORING ANEL BOMBA VÁCUO FIAT TORO JEEP RE;0,;65,25;
1537141;KIT JUNTA RADIADOR OLEO  PEUGEOT 307 406 407 607 8;1,;56,45;SEL-2_F.2
153733011;KIT JUNTA RADIADOR TROCADOR CALOR BMW 118I 120I E8;3,;118,56;SEL-2_B.9
133786;KIT JUNTA RADIADOR TROCADOR CALOR MTR FORD RANGER;4,;196,30;SEL-2_G.9
133785BN;KIT JUNTA TROCADOR RANGER TRANSIT DEFENDER CALOR D;0,;274,29;
153758;KIT ORING ANEL JTA RADIADOR OLEO TROCADOR DE CALOR;3,;76,31;SEL-2_D.9
153756052;KIT ORING ANEL JTA RADIADOR OLEO TROCADOR DE CALOR;0,;59,99;
0382ANVM;KIT ORING ANEL MEDIDAS 351 PECAS CAIXA COR VERMELH;0,;286,78;
0382ANAZ;KIT ORING ANEL MEDIDAS 366 PECAS CAIXA COR AZUL BO;0,;410,30;
0404ANAM;KIT ORING ANEL MEDIDAS 374 PECAS CAIXA COR AMARELA;0,;221,76;
1137116;KIT ORING ANEL RADIADOR OELO VW JETTA PASSAT GOLF;0,;72,69;
621304433;KIT PALIO/STILO/DOBLO 1.8 - (REM);4,;0,01;
331112;KIT PARCIAL CAR WEBER 460 FORD CORCEL II DEL REY P;5,;42,23;INJ-C2_G
351108;KIT PARCIAL CARB ASIA TOWNER 3CIL GAS;0,;67,71;
3111146;KIT PARCIAL CARB BAQ SOLEX 2E7 170 175 VW SANTANA;0,;68,75;
311118;KIT PARCIAL CARB BAQ SOLEX 3E 176 VW SANTANA QUANT;41,;75,23;INJ-C2_F
321112;KIT PARCIAL CARB BAQ WEBER DFV 446 GM OPALA CARAVA;0,;67,22;
351110;KIT PARCIAL CARB HYUNDAI EXCEL;0,;243,03;
321108;KIT PARCIAL CARB SOLEX 118 34 GM CHEVETTE HATCH MA;0,;21,27;
321118;KIT PARCIAL CARB SOLEX 160 35 ALFA1 GM MONZA 1 6 1;0,;50,92;
341108;KIT PARCIAL CARB SOLEX 160 ALFA1 FIAT 147 06-79/..;117,;46,24;
331110;KIT PARCIAL CARB SOLEX 185 40 EIS FORD MAVERICK JE;0,;54,16;
3111142;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;0,;37,42;
3111144;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;0,;44,02;
3111145;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;0,;58,80;
311114B;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;0,;61,07;
311114P;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;0,;72,23;
311114;KIT PARCIAL CARB SOLEX 2E7 170 175 VW SANTANA GOL;2,;51,21;INJ-C2_G
3111143;KIT PARCIAL CARB SOLEX 2E7 170/175 VW SANTANA GOL;0,;54,11;
311114PB;KIT PARCIAL CARB SOLEX 2E7 170175 VW SANTANA GOL G;0,;82,37;
331104;KIT PARCIAL CARB SOLEX 30 PIC 118 FORD CORCEL I BE;0,;17,71;
311108;KIT PARCIAL CARB SOLEX 32 DIDTA VW PASSAT TS;0,;28,21;
341102;KIT PARCIAL CARB SOLEX 32 DIS FIAT 147 FIORINO PIC;0,;21,14;
34110201;KIT PARCIAL CARB SOLEX 32 DIS FIAT 147 FIORINO PIC;0,;29,64;
321125;KIT PARCIAL CARB SOLEX 35 PDSI GM CHEVETTE HATCH M;0,;28,24;
3111182;KIT PARCIAL CARB SOLEX 3E7 176 BAQ VW SANTANA QUAN;0,;65,86;
331120;KIT PARCIAL CARB SOLEX 3E7 176 FORD ESCORT DIAF MO;0,;64,99;
3111183;KIT PARCIAL CARB SOLEX 3E7 176 VW SANTANA QUANTUM;0,;40,93;
3111181;KIT PARCIAL CARB SOLEX 3E7 176VW SANTANA QUANTUM F;0,;48,56;
311110;KIT PARCIAL CARB SOLEX 40 35 PDSIT VW PASSAT GOL V;0,;25,37;
311111;KIT PARCIAL CARB SOLEX 40 35 PDSIT VW PASSAT GOL V;0,;27,63;
321114;KIT PARCIAL CARB SOLEX 40 EIS 185 40 DEIS 186 GM O;0,;64,72;
331116;KIT PARCIAL CARB SOLEX DUPLO 30 34 BLFA VW GOL FOR;0,;43,38;
3111041;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASIL KO;0,;58,83;
311104;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;40,20;INJ-C2_C
3111043;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;24,75;
3111044;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;37,63;
3111045;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;44,59;
3111046;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;48,16;
3111047;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;39,59;
3111048;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;27,72;
3111049;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW BRASILIA;0,;35,91;
3111042;KIT PARCIAL CARB SOLEX DUPLO 32 PDSIT VW KOMBI 91/;0,;60,38;
321103;KIT PARCIAL CARB SOLEX DUPLO 54 34 GM CHEVETTE HAT;0,;56,00;
321102;KIT PARCIAL CARB SOLEX DUPLO 54 34 GM CHEVETTE HAT;50,;55,37;INJ-C1_F
311121;KIT PARCIAL CARB SOLEX DUPLO IMPORTACAO VW FUSCA 1;0,;24,33;
311120;KIT PARCIAL CARB SOLEX DUPLO VW GOL AR 1.6 81/...;0,;14,81;
3111024;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;13,30;
311102;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;17,11;INJ-C2_D
3111021;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;26,58;
3111022;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;24,44;
3111023;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;16,20;
3111025;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;23,00;
3111026;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;19,93;
3111027;KIT PARCIAL CARB SOLEX SIMPLES 112 30 PIC VW SEDAM;0,;13,32;
341104;KIT PARCIAL CARB WEBER 190 PINO FINO FIAT 1050 130;13,;28,35;INJ-C1_A
3411041;KIT PARCIAL CARB WEBER 190 PINO GROSSO FIAT 1050 1;0,;31,59;
331103;KIT PARCIAL CARB WEBER 228 DFV FORD CORCEL BELINA;0,;46,63;
321106;KIT PARCIAL CARB WEBER 228 DFV GM CHEVETTE FORD CO;0,;44,38;INJ-C2_F
321110;KIT PARCIAL CARB WEBER 228 DFV GM OPALA CARAVAN GA;0,;41,89;INJ-C2_A
321122;KIT PARCIAL CARB WEBER 228 DFV GM VERANEIO 6 CIL C;0,;38,52;
311112B;KIT PARCIAL CARB WEBER 450 M PROG VW PASSAT GOL PA;0,;54,16;
311112;KIT PARCIAL CARB WEBER 450 M PROG VW PASSAT GOL PA;18,;34,88;
3411181;KIT PARCIAL CARB WEBER 460 DUPLO FIAT TEMPRA 2.0 9;0,;49,08;
341114;KIT PARCIAL CARB WEBER 460 DUPLO FIAT UNO 84 DIAF;0,;74,48;INJ-C1_B
331118;KIT PARCIAL CARB WEBER 460 DUPLO FORD ESCORT HOBBY;0,;42,23;
341112E;KIT PARCIAL CARB WEBER 495 TLDF IE FIAT UNO R MILL;0,;66,46;
311116;KIT PARCIAL CARB WEBER 495 TLDF TLDZ VW GOL VOYAGE;3,;55,48;INJ-C2_E
3111161;KIT PARCIAL CARB WEBER 495 TLDF TLDZVW GOL VOYAGE;0,;50,73;
311116E;KIT PARCIAL CARB WEBER 495 TLDZ IE LOGUS ESCORT XR;0,;74,93;
321113;KIT PARCIAL CARB WEBER DFV 446 GM OPALA CARAVAN PI;0,;67,22;
010978;KIT PISTAO COR CEL CLAS 1.0 8V VHC FP 1015 0,50;0,;488,82;
010986;KIT PISTAO COR CEL PRI 1.0 8V VHC FP 1018 STD;1,;542,90;
011022;KIT PISTAO CORSA 1.4 FP 1404 STD;1,;543,80;
010987;KIT PISTAO CORSA CELT PRIS 1.0 FLEX FP 1018 0,50;1,;542,90;
011016;KIT PISTAO DOB IDE PAL SIE STR 1.4 FLEXFP 1402 STD;1,;499,86;
011010;KIT PISTAO FIES KA ECOS 1.0 8V FLEX FP 1026 STD;0,;531,22;
011046;KIT PISTAO FIES KA ECOS COUR 1.6 FLEX FP 1607 STD;1,;565,26;
011011;KIT PISTAO FIESTA KA ECOSPORT 1.0 8V FP 1026 0,50;1,;531,22;
010940;KIT PISTAO FOX GOL 1.0 FLEX FP 1002 1,00;1,;482,62;
011040;KIT PISTAO FOX GOL SAV VOY 1.6 POW FP 1605 STD;1,;501,22;
010935;KIT PISTAO GOL 1.0 FLEX FP 1001 STD;1,;603,28;
010953;KIT PISTAO GOL 1.0 PLUS FLEX FP 1007 STD;1,;459,64;
011015;KIT PISTAO KOMBI 1.4 FLEX FP 1401 1,00;1,;501,22;
011019;KIT PISTAO MON COB COR PRI AGI  1.4 FP 1403 STD;1,;543,80;
013505;KIT PISTAO ONIX  PRIS 1.4 FLEX FP - 1408 - STD;1,;442,14;
010971;KIT PISTAO PALIO SIENA FIRE 1.0 FP 1013 STD;1,;527,80;
010965;KIT PISTAO PALIO SIENA UNO FIRE 1.0 FP 1011 STD;1,;478,12;
010951;KIT PISTAO VW FOX GOL 1.0 FLEX FP - 1006 - 0,50;1,;482,62;
4512171;KIT PNEUZINHO INJ ELET HONDA CIVIC NEW CIVIC 1.7 1;0,;13,47;
1137122;KIT RADIADOR DE OLEO WW JETTA BORA CBUA CBTA CCCA;0,;136,45;
1237164;KIT RADIADOR OLEO OLEO GM CRUZE TRACKER 1.8 4 CIL;5,;84,56;DIV-3_G.1
133783;KIT RADIADOR OLEO TROCADOR DE CALOR FORD / LAND RO;0,;204,29;
15378004;KIT RADIADOR OLEO TROCADOR DE CALOR HY AZERA SANTA;0,;123,58;
1137121;KIT RESFRIADOR OLEO PASSAT JETTA TIGUAN GOLF 2005/;0,;115,44;
1137126;KIT RESFRIADOR OLEO RADIADOR AUDI A1 A3 A5 A6 TT Q;0,;171,28;
19371004PK;KIT RESFRIADOR OLEO TROCADOR CALOR CUMMINS MTR SER;0,;45,54;
19371008PK;KIT RESFRIADOR OLEO TROCADOR CALOR CUMMINS MTR SER;0,;100,29;
15378009;KIT RESFRIADOR OLEO TROCADOR CALOR HYUNDAI KIA MOT;0,;167,64;
163731;KIT RESFRIADOR OLEO TROCADOR CALOR M BENS MTR OM 9;0,;137,57;
163741;KIT RESFRIADOR OLEO TROCADOR CALOR MERCEDES BENZ M;0,;161,78;
1128611;KIT RESPIRO MTR VW GOL PARATI SAVEIRO APOLLO AP 1.;0,;54,98;
1350021;KIT RET BESTA 2.2;1,;116,46;RET-4_J.1
1350025;KIT RET BESTA 2.7;3,;283,63;RET-4_I.3
1450123;KIT RET CUBO RODA TRASEIRA BESTA GS LISO IMPORTADO;0,;56,71;
1451098;KIT RET DIF SEMI ARV MAIOR MENOR ESQ DIR PEUGEOT 2;1,;35,83;RET-6_C.1
142612370;KIT RET DIF SEMI ARV TULIPA LE GM CORSA AGILE ASTR;3,;28,06;CAM-2_A.1
142610164;KIT RET DIF SEMI ARV TULIPA LE LD CAMBIO 6T30 6T31;0,;60,36;
1350141;KIT RET HASTE 6MM GUIA 10MM MTR PEUGEOT 206 307 40;1,;341,18;RET-4_F.3
14420082;KIT RET HST TRAMBU FIAT 147 PREMIO ELBA PANORAMA U;0,;102,85;
1360028;KIT RET M BENS SPRINTER CDI 2.2 16V MB611.960 MB61;1,;236,05;RET-4_B.4
135005415;KIT RET MTR  MITSUBISHI L200 TRITON 2017/... PAJER;0,;343,87;
13500109;KIT RET MTR  RENAULT CAPTUR DUSTER DUSTER OROCH SA;0,;329,01;
1360032;KIT RET MTR 6B/BT 5.9L 12V DIESEL CUMMINS SERIE B;0,;252,01;
1350008;KIT RET MTR ASIA TOWNER 3CIL GAS;1,;76,05;RET-4_J.4
135003301;KIT RET MTR BMW 118I 120I E81/E87 318I 320I E90/E9;0,;684,91;
13200162;KIT RET MTR CHEVROLET CAPTIVA 2.4 16V ECOTEC;0,;258,71;
13200163;KIT RET MTR CHEVROLET TRACKER SUZUKI AERIO ESTEEM;0,;392,99;
135230250;KIT RET MTR CHRYSLER STRATUS 2.5 V6 24 VAL 95 A 99;0,;855,02;
1350184;KIT RET MTR CIT XANTIA ZX PGT 306 405MI 405TI TURB;0,;377,95;
135009604;KIT RET MTR CITROEN AIRCROSS C3 C4 09/ PEUGEOT 308;0,;335,14;
1350165;KIT RET MTR CITROEN C2 C3 2002/ PEUGEOT 307 1007 1;7,;244,47;RET-4_E.5
1350183;KIT RET MTR CITROEN C4 C5 PICASSO PEUGEOT 307 807;3,;582,87;RET-4_D.3
135009602;KIT RET MTR CITROEN C4 LOUGE C5 DS3 DS4 DS5 PGT 30;0,;427,98;
13500166;KIT RET MTR CTDI LTZ 2.8 4 CILS 16V DIESEL GM S10;0,;0,00;
13200166;KIT RET MTR CTDI LTZ 2.8 4 CILS 16V DIESEL GM S10;0,;459,42;
1350096;KIT RET MTR D8B XUD7 XUD7T 205 305 306 309 405 BOX;0,;194,91;
1350019;KIT RET MTR EFFA CHANA CHANGAN STAR JL465QB 1.0 8;0,;284,91;
1350018;KIT RET MTR EFFA TOWNER SUZUKI SJ410 JIMNY SAMURAI;0,;150,82;
1340001;KIT RET MTR FIAT 147 1050 1300 UNO MILLE PALIO FIA;0,;172,46;
1340092;KIT RET MTR FIAT ARGO CRONOS MOBI UNO MTR FIREFLY;0,;264,74;
1340087;KIT RET MTR FIAT DOBLO GRAND SIENA IDEA PALIO PUNT;2,;219,99;RET-5_I.2
1350193;KIT RET MTR FIAT DUCATO MULTIJET JTD IVECO 2.3 16;6,;588,25;RET-4_C.5
1340081;KIT RET MTR FIAT EVO GRAND IDEA PALIO PUNTO SIENA;0,;135,11;
135004001;KIT RET MTR FIAT IVECO 3.0 16V 2008/... F30DT - DU;0,;599,19;
1354001;KIT RET MTR FIAT IVECO 3.0 16V 2008/... F30DT - DU;0,;500,22;
1350040;KIT RET MTR FIAT IVECO DUCATO 2.5 2.8 DIESEL 4CIL;15,;205,52;RET-4_I.1
1340065;KIT RET MTR FIAT MAREA 1.8 16V ALFA ROM TWIN SPARK;2,;207,37;RET-5_J.2
1340057;KIT RET MTR FIAT MAREA 2.0 2.4 20 VAL 5 CIL;0,;221,77;RET-5_J.4
1340073;KIT RET MTR FIAT PALIO MAREA SIENA DOBLO BRAVO 200;0,;115,96;
1340053;KIT RET MTR FIAT PALIO SIENA DOBLO FIRE 1.0 1.3 16;5,;184,42;RET-5_I.1
1340079;KIT RET MTR FIAT PALIO SIENA PUNTO IDEA DUBLO FIRE;4,;89,20;RET-5_J.3
1340083;KIT RET MTR FIAT PALIO SIENA PUNTO IDEA DUBLO FIRE;0,;73,11;
1340033;KIT RET MTR FIAT PALIO WEEKEND 1.6 16 VAL;8,;148,55;RET-5_I.3
1340021;KIT RET MTR FIAT TEMPRA TIPO 2.0 16 VAL;0,;303,83;
1340025;KIT RET MTR FIAT TEMPRA TIPO 2.0 8 VAL;0,;202,74;RET-5_J.1
1340013;KIT RET MTR FIAT UNO PREMIO ELBA TIPO PALIO 1500 1;0,;160,03;
1340049;KIT RET MTR FIAT UNO SMART PALIO SIENA FIRE 1.0 1.;0,;48,10;
1340086;KIT RET MTR FIATDUBLO EVO GRAND IDEA 500 PALIO PUN;0,;101,25;
1340033F;KIT RET MTR FLANGE 178 182 185 186 BRAVA BRAVO MAR;0,;254,23;
1340081F;KIT RET MTR FLANGE FIAT EVO GRAND IDEA PALIO PUNTO;0,;215,51;
1350040F;KIT RET MTR FLANGE FIAT IVECO DUCATO 2.5 2.8;0,;434,61;RET-1_E.5
1340094F;KIT RET MTR FLANGE FIAT JEEP MOTOR-MULTJET AT9 TUR;0,;470,81;
1340065F;KIT RET MTR FLANGE FIAT MAREA 1.8 16V ALFA ROM TWI;0,;325,85;
1340057F;KIT RET MTR FLANGE FIAT MAREA BRAVA 1.8 16V 00/...;0,;304,29;
1340073F;KIT RET MTR FLANGE FIAT PALIO MAREA SIENA DOBLO BR;0,;262,75;
1340053F;KIT RET MTR FLANGE FIAT PALIO SIENA BRAVA FIRE 16;0,;201,39;
1340049F;KIT RET MTR FLANGE FIAT UNO SMART PALIO SIENA FIRE;0,;119,12;
1330073F;KIT RET MTR FLANGE FORD ECOSPORT FOCUS FUSION MOND;0,;361,64;
1330043F;KIT RET MTR FLANGE FORD FIESTA COURIER ZETEC 1.4 1;0,;389,13;
1330045F;KIT RET MTR FLANGE FORD FIESTA KA ZETEC ROCAM 1.0;0,;427,79;
1330090F;KIT RET MTR FLANGE FORD KA KA+ NEW FIESTA ECOBOOST;0,;681,84;
1330083F;KIT RET MTR FLANGE FORD RANGER TRANSIT 2.2 16V 13/;0,;1.356,00;
13200164F;KIT RET MTR FLANGE GM CRUZE TRACKER 1.8 4CIL 16V F;0,;343,07;
1360028F;KIT RET MTR FLANGE M BENS SPRINTER CDI 2.2 16 VAL;0,;508,36;
13500214F;KIT RET MTR FLANGE MERCEDES CLASSE A 140 160 190 V;0,;454,20;
1350214F;KIT RET MTR FLANGE MERCEDES CLASSE A 140 160 190 V;0,;454,20;
1310079F;KIT RET MTR FLANGE PASSAT AHL ANA ARM AKL GOLF BOR;0,;584,81;
1310053F;KIT RET MTR FLANGE VW GOL MI AT 1.0 8V;0,;268,30;
1310057F;KIT RET MTR FLANGE VW GOL SAVEIRO PARATI AT MI 1.0;0,;287,96;
1330005;KIT RET MTR FORD CORCEL 71 77 MOTOR RENAULT;0,;61,47;RET-5_G.3
1330037;KIT RET MTR FORD CORCEL BELINA II ALC GAS 1.4 1.6;0,;65,77;
1330073;KIT RET MTR FORD ECOSPORT FOCUS FUSION MONDEO RANG;2,;170,58;RET-5_G.4
1330049;KIT RET MTR FORD ESCORT 1.8 MONDEO 2.0 FOCUS 1.8 2;3,;434,28;RET-5_H.1
1330009;KIT RET MTR FORD ESCORT DEL REY CHT RENAULT 1.4 1.;0,;134,84;RET-5_H.3
1330043;KIT RET MTR FORD FIESTA COURIER ZETEC 1.4 16 VAL;2,;257,50;RET-5_G.1
1330029;KIT RET MTR FORD FIESTA KA COURIER 1.0 1.3 ENDURA;0,;167,17;RET-5_G.5
1330045;KIT RET MTR FORD FIESTA KA ZETEC ROCAM 1.0 1.6 8 V;0,;153,81;RET-5_G.2
1370022;KIT RET MTR FORD FNH 268 4.4 8V DIESEL;0,;200,35;
1330090;KIT RET MTR FORD KA KA+ NEW FIESTA ECOBOOST TIVCT;0,;175,20;RET-5_H.4
1330084;KIT RET MTR FORD NEW FIESTA ECOSPORT 13/. FOCUS 07;0,;307,65;
1330086;KIT RET MTR FORD RANGER 13/...TROLLER - T4 MTR DUR;0,;453,49;
1330053;KIT RET MTR FORD RANGER EXPLORE 4.0 V6 12 VAL 6CIL;0,;286,37;
1330089;KIT RET MTR FORD RANGER MTR POWER-STROKE 3.0 16V;1,;170,17;RET-5_C.2
1330083;KIT RET MTR FORD RANGER TRANSIT 2.2 16V 13/.. 2.4;1,;405,91;RET-5_H.2
1310035;KIT RET MTR FORD VW CHT TODOS;0,;88,64;RET-5_E.2
135008101;KIT RET MTR FORTWO MTR 132.910 1.0 12V 3CIL;0,;288,25;
1320087;KIT RET MTR GM ASTRA VECTRA OMEGA 2.0 2.2 16 VAL;1,;160,11;RET-3_I.7
1320001;KIT RET MTR GM CHEVETTE TODOS;2,;188,44;RET-5_F.4
1320093;KIT RET MTR GM CORSA CELTA 1.0 1.6 16 VAL;2,;195,57;RET-5_F.1
1320049;KIT RET MTR GM CORSA CELTA 8 VAL;0,;167,78;
1320136;KIT RET MTR GM CORSA CELTA MONTANA MERIVA PRISMA 1;0,;144,84;RET-5_F.5
13200164;KIT RET MTR GM CRUZ;0,;177,07;
1320119;KIT RET MTR GM MERIVA DOHC 1.8 16 VAL;0,;245,67;
1320029;KIT RET MTR GM MONZA 1.6 1.8 FASE I ANO ATE 86;0,;142,54;RET-5_F.2
1320033;KIT RET MTR GM MONZA FASE II KADETT ASTRA VECTRA O;1,;140,27;RET-5_F.3
13200161;KIT RET MTR GM MTR DOHC 3.2 24V 6V;0,;380,03;
1320121;KIT RET MTR GM OMEGA A CIH 3.0 12 VAL 6 CIL;0,;619,61;
1320115;KIT RET MTR GM OMEGA SILVERADO 4.100 6 CIL 89/...;0,;172,96;
1320021;KIT RET MTR GM OPALA 4 E 6 CIL 89/;0,;172,96;
1350009;KIT RET MTR GM S10 BLAZER M BENS SPRINTER ROVER HS;1,;164,28;RET-4_J.3
1320105;KIT RET MTR GM S10 BLAZER VORTEC 4.3 V6 GAS;2,;310,46;RET-07.G
13200167;KIT RET MTR GM S10 MTR LCV ECOTEC SIDI DOHC VVT 2.;0,;230,44;
1350032;KIT RET MTR GURGEL BR-800 SUPER-MINI;0,;72,98;
1350198;KIT RET MTR HASTE 6MM GUIA 09 MM PEUGEOT 306 406 C;0,;530,90;
1350098;KIT RET MTR HASTE 6MM GUIA 10MM PEUGEOT 306 406 CI;0,;587,79;
135190221;KIT RET MTR HONDA ACCORD SOHC 2.2 16 VAL 94 A 98;0,;195,98;
1356207;KIT RET MTR HONDA CITY  VTEC L15A7 LEA1 1.5 16V;0,;220,23;
1350112;KIT RET MTR HONDA CIVIC D15Z1 D15Z3 6 8 1.5 16 VAL;3,;400,78;RET-4_G.1
1350171;KIT RET MTR HONDA CIVIC NEW CIVIC FIT D17A8 1.7 16;0,;194,57;RET-4_E.2
13500161;KIT RET MTR HONDA D16Y 1.6 16V;0,;367,20;
1350169;KIT RET MTR HONDA FIT CITY JAZZ I-DSI TWIN SPARK 1;3,;173,28;RET-4_E.4
1350170;KIT RET MTR HONDA FIT JAZZ VTEC L15A1 L15A6 1.5 16;1,;255,67;RET-4_E.3
1330159;KIT RET MTR HST VAL 7.00MM FORD RANGER SOHC 2.3 2.;0,;355,32;
1330059;KIT RET MTR HST VAL 9.00MM FORD RANGER SOHC 2.3 8;0,;362,93;
135008001;KIT RET MTR HYUNDAI COUPE SANTA FE SONATA TIBURON;0,;469,96;
1350011;KIT RET MTR HYUNDAI H100 L200 L300;0,;214,64;RET-4_J.2
1350186;KIT RET MTR HYUNDAI HB20 KIA PICANTO 1.0 12V KAPPA;1,;188,90;RET-4_D.2
135005605;KIT RET MTR HYUNDAI HR 13/... KIA SORENTO 02/... B;0,;311,26;
135008008;KIT RET MTR HYUNDAI I30 IX35 ELANTRA CRETA KIA SPO;0,;424,18;
135008004;KIT RET MTR HYUNDAI KIA AZERA SANTA FE GRAND SANTA;0,;519,36;
1350177;KIT RET MTR HYUNDAI TUCSON I30 2.0 16 VAL G4GC;1,;233,90;RET-4_D.5
135000702;KIT RET MTR JIMBEI TOPIC 2.0 16V;0,;243,35;
1350073;KIT RET MTR KIA  PICANTO HYUNDAI ATOS MTR G4HG G4H;0,;358,64;
1350023;KIT RET MTR KIA BESTA GS 3.0 BONGO 2700 DIESEL 4CI;0,;224,59;RET-4_I.4
135100201;KIT RET MTR KIA CLARUS 2.0 16 VAL 96/...;0,;804,14;
1350095;KIT RET MTR KIA SPORTAGE RETONA 2 0 16 VAL FE FE D;0,;224,80;
135008601;KIT RET MTR LOGAN SANDERO KWID MTR SCE B4D FLEX 1.;0,;286,07;
1350035;KIT RET MTR M BENS 120D 130D 140D 150D 170D 180D M;2,;233,79;RET-4_I.2
135006711;KIT RET MTR MAZDA 323 MX3 DOHC 1.6 16V 94/...;0,;899,31;
135220201;KIT RET MTR MAZDA 626 2.0 86/87 TURBO;0,;576,48;
135220200;KIT RET MTR MAZDA 626 MX6 2.0 16 VAL 92 A 95 DOHC;0,;927,96;
135006713;KIT RET MTR MAZDA 626 MX6 2.0 16V 92 A 95 DOHC;0,;927,96;
135220160;KIT RET MTR MAZDA MX3 DOHC 1.6 16 VAL 94/...;0,;899,31;
13500214;KIT RET MTR MERCEDES CLASSE A 140 160 97/..;0,;203,64;
1350214;KIT RET MTR MERCEDES CLASSE A 140 160 97/..;0,;91,79;
